id,key,value,type
,,,
44152500,oneway,yes,regular
,,,
44227220,area,yes,regular
,,,
44227220,aeroway,runway,area
,,,
44227221,aeroway,taxiway,regular
,,,
44227221,ref,RC,regular
,,,
44227222,aeroway,runway,regular
,,,
44227222,length,3749,regular
,,,
44227222,ref,8L/26R,regular
,,,
44227222,source,NCAO diagram,regular
,,,
44227222,width,46,regular
,,,
44227223,aeroway,taxiway,regular
,,,
44227223,ref,RT,regular
,,,
44235520,highway,secondary_link,regular
,,,
44235520,lanes,1,regular
,,,
44235520,oneway,yes,regular
,,,
44235520,sidewalk,both,regular
,,,
44235520,surface,asphalt,regular
,,,
44235520,cfcc,A41,tiger
,,,
44235520,county,"Honolulu, HI",tiger
,,,
44235520,name_base,Ala Wai,tiger
,,,
44235520,name_type,Blvd,tiger
,,,
44235520,reviewed,no,tiger
,,,
44235527,highway,residential,regular
,,,
44235527,name,Lewers Street,regular
,,,
44235527,oneway,yes,regular
,,,
44235527,surface,asphalt,regular
,,,
44235527,cfcc,A41,tiger
,,,
44235527,county,"Honolulu, HI",tiger
,,,
44235527,name_base,Lewers,tiger
,,,
44235527,name_type,St,tiger
,,,
44235529,highway,residential,regular
,,,
44235529,maxspeed,25 mph,regular
,,,
44235529,name,Royal Hawaiian Avenue,regular
,,,
44235529,oneway,yes,regular
,,,
44235529,surface,asphalt,regular
,,,
44235529,cfcc,A41,tiger
,,,
44235529,county,"Honolulu, HI",tiger
,,,
44235529,name_base,Royal Hawaiian,tiger
,,,
44235529,name_type,Ave,tiger
,,,
44235534,highway,residential,regular
,,,
44235534,name,Kaʻiulani Avenue,regular
,,,
44235534,surface,asphalt,regular
,,,
44235534,cfcc,A41,tiger
,,,
44235534,county,"Honolulu, HI",tiger
,,,
44235534,name_base,Kaiulani,tiger
,,,
44235534,name_type,Ave,tiger
,,,
44235534,reviewed,no,tiger
,,,
44349265,highway,residential,regular
,,,
44349265,name,Mokulele Place,regular
,,,
44349265,cfcc,A41,tiger
,,,
44349265,county,"Honolulu, HI",tiger
,,,
44349265,name_base,Mokulele,tiger
,,,
44349265,name_type,Pl,tiger
,,,
44349265,reviewed,no,tiger
,,,
44349266,highway,residential,regular
,,,
44349266,name,Kanaka Street,regular
,,,
44349266,cfcc,A41,tiger
,,,
44349266,county,"Honolulu, HI",tiger
,,,
44349266,name_base,Kanaka,tiger
,,,
44349266,name_type,St,tiger
,,,
44349266,reviewed,no,tiger
,,,
44349267,highway,residential,regular
,,,
44349267,name,Kuakua Place,regular
,,,
44349267,cfcc,A41,tiger
,,,
44349267,county,"Honolulu, HI",tiger
,,,
44349267,name_base,Kuakua,tiger
,,,
44349267,name_type,Pl,tiger
,,,
44349267,reviewed,no,tiger
,,,
45967657,highway,tertiary_link,regular
,,,
45967657,maxspeed,30 mph,regular
,,,
45967657,oneway,yes,regular
,,,
45967663,highway,tertiary_link,regular
,,,
45967663,maxspeed,30 mph,regular
,,,
45967663,oneway,yes,regular
,,,
49266550,levels,36,building
,,,
49266550,min_level,3,building
,,,
49266550,part,yes,building
,,,
49266550,shape,flat,roof
,,,
49266551,levels,36,building
,,,
49266551,min_level,3,building
,,,
49266551,part,yes,building
,,,
49266551,shape,flat,roof
,,,
49286800,building,yes,regular
,,,
49286800,levels,1,building
,,,
49286800,part,yes,building
,,,
49289160,city,Honolulu,addr
,,,
49289160,housenumber,2424,addr
,,,
49289160,postcode,96815,addr
,,,
49289160,state,HI,addr
,,,
49289160,street,Kalākaua Avenue,addr
,,,
49289160,building,yes,regular
,,,
49289160,colour,white,building
,,,
49289160,levels,37,building
,,,
49289160,name,Hyatt Regency Waikiki Beach Resort and Spa,regular
,,,
49289160,operator,Hyatt,regular
,,,
49289160,phone,8089231234,regular
,,,
49289160,colour,red,roof
,,,
49289160,tourism,hotel,regular
,,,
49289160,website,https://waikiki.regency.hyatt.com/en/hotel/home.html,regular
,,,
49289160,wheelchair,yes,regular
,,,
49342641,city,Honolulu,addr
,,,
49342641,housenumber,330,addr
,,,
49342641,postcode,96815,addr
,,,
49342641,street,Saragota Road,addr
,,,
49342641,amenity,post_office,regular
,,,
49342641,building,yes,regular
,,,
49342641,levels,1,building
,,,
49342641,name,US Post Office - Waikiki,regular
,,,
49342641,phone,+1 808 973-7515,regular
,,,
49342641,website,https://usps.com/,regular
,,,
49342743,amenity,parking,regular
,,,
49342743,building,garage,regular
,,,
49342743,levels,2,building
,,,
49342743,height,8,regular
,,,
49342743,parking,multi-storey,regular
,,,
49342828,building,yes,regular
,,,
49342862,city,Honolulu,addr
,,,
49342862,housenumber,2005,addr
,,,
49342862,postcode,96815,addr
,,,
49342862,street,Kalia Road,addr
,,,
49342862,building,yes,regular
,,,
49342862,levels,34,building
,,,
49342862,height,15,regular
,,,
49342862,name,Hilton Tapa Tower,regular
,,,
49342862,note,HI Trend Eyeglasses and Sunglasses hitrendhawaii.com payment:bitcoin=yes,regular
,,,
49427658,building,yes,regular
,,,
49427658,levels,21,building
,,,
49427773,city,Honolulu,addr
,,,
49427773,housenumber,2335,addr
,,,
49427773,postcode,96815,addr
,,,
49427773,street,Kalākaua Avenue,addr
,,,
49427773,building,yes,regular
,,,
49427773,levels,17,building
,,,
49427773,height,4,regular
,,,
49427773,name,Outrigger Waikiki On the Beach,regular
,,,
49427773,ko,아웃리거 와이키키 온더비치,name
,,,
49427773,website,https://www.outriggerwaikikihotel.com/,regular
,,,
49428531,building,yes,regular
,,,
49428531,levels,1,building
,,,
49428531,shape,pyramidal,roof
,,,
49428572,city,Honolulu,addr
,,,
49428572,housenumber,2425,addr
,,,
49428572,postcode,96815,addr
,,,
49428572,street,Kalākaua Avenue,addr
,,,
49428572,amenity,police,regular
,,,
49428572,building,yes,regular
,,,
49428572,levels,1,building
,,,
49428572,name,Honolulu Police Department Waikiki Substation,regular
,,,
49428572,shape,pyramidal,roof
,,,
49428623,city,Honolulu,addr
,,,
49428623,housenumber,2452,addr
,,,
49428623,postcode,96815,addr
,,,
49428623,street,Kalākaua Avenue,addr
,,,
49428623,levels,10,building
,,,
49428623,part,yes,building
,,,
49428623,height,37,regular
,,,
49428623,name,Aston Waikiki Beachside,regular
,,,
49428623,tourism,hotel,regular
,,,
49428623,website,http://www.astonwaikikibeachsidehotel.com/,regular
,,,
49428641,amenity,fast_food,regular
,,,
49428641,brand,McDonald's,regular
,,,
49428641,wikidata,Q38076,brand
,,,
49428641,wikipedia,en:McDonald's,brand
,,,
49428641,building,yes,regular
,,,
49428641,levels,1,building
,,,
49428641,cuisine,burger,regular
,,,
49428641,name,McDonald's,regular
,,,
49428641,ja,マクドナルド,name
,,,
49428641,ja_rm,Makudonarudo,name
,,,
49428641,takeaway,yes,regular
,,,
49428641,wheelchair,yes,regular
,,,
49428645,city,Honolulu,addr
,,,
49428645,housenumber,2450,addr
,,,
49428645,postcode,96815,addr
,,,
49428645,state,HI,addr
,,,
49428645,street,Koa Avenue,addr
,,,
49428645,building,yes,regular
,,,
49428645,levels,11,building
,,,
49428645,height,30,regular
,,,
49428645,name,The Seashore,regular
,,,
49428658,housenumber,2460,addr
,,,
49428658,postcode,96815,addr
,,,
49428658,street,Koa Avenue,addr
,,,
49428658,building,yes,regular
,,,
49428658,levels,2,building
,,,
49428658,fax,-11197,regular
,,,
49428658,height,6,regular
,,,
49428658,name,Waikiki Resort Hotel,regular
,,,
49428658,phone,-6640,regular
,,,
49428658,tourism,hotel,regular
,,,
49428658,url,http://www.waikikiresort.com/,regular
,,,
49428670,building,yes,regular
,,,
49428670,name,Kings Village+Prince Market CLOSED 2019,regular
,,,
49428671,city,Honolulu,addr
,,,
49428671,housenumber,2412,addr
,,,
49428671,postcode,96815,addr
,,,
49428671,state,HI,addr
,,,
49428671,street,Koa Avenue,addr
,,,
49428671,building,apartments,regular
,,,
49428671,levels,4,building
,,,
49428671,name,Capri Apartments,regular
,,,
49428673,building,yes,regular
,,,
49428675,building,yes,regular
,,,
49428676,building,yes,regular
,,,
49428677,city,Honolulu,addr
,,,
49428677,housenumber,2424,addr
,,,
49428677,postcode,96815,addr
,,,
49428677,street,Koa Avenue,addr
,,,
49428677,building,yes,regular
,,,
49428677,levels,7,building
,,,
49428677,height,24,regular
,,,
49428677,name,Stay Hotel Waikiki,regular
,,,
49428677,tourism,hotel,regular
,,,
49428677,website,http://stayhotelwaikiki.com,regular
,,,
49428679,city,Honolulu,addr
,,,
49428679,street,Koa Avenue,addr
,,,
49428679,building,yes,regular
,,,
49428679,levels,4,building
,,,
49428679,height,11,regular
,,,
49428681,housenumber,2431,addr
,,,
49428681,postcode,96816,addr
,,,
49428681,street,Prince Edward Street,addr
,,,
49428681,building,yes,regular
,,,
49428681,levels,6,building
,,,
49428681,height,16,regular
,,,
49428682,building,yes,regular
,,,
49428700,city,Honolulu,addr
,,,
49428700,housenumber,120,addr
,,,
49428700,postcode,96815,addr
,,,
49428700,street,Kaʻiulani Avenue,addr
,,,
49428700,building,yes,regular
,,,
49428700,levels,29,building
,,,
49428700,name,Sheraton Princess Kaiulani Hotel,regular
,,,
49428700,ko,쉐라톤 프린세스 카이울라니 호텔,name
,,,
49428700,tourism,hotel,regular
,,,
49428700,website,http://www.princess-kaiulani.com/,regular
,,,
49428700,wikidata,Q16984582,regular
,,,
49428700,wikipedia,en:Sheraton Princess Kaiulani Hotel,regular
,,,
49428703,city,Honolulu,addr
,,,
49428703,country,US,addr
,,,
49428703,housenumber,2300,addr
,,,
49428703,postcode,96815,addr
,,,
49428703,state,HI,addr
,,,
49428703,street,Kalakaua Avenue,addr
,,,
49428703,building,hotel,regular
,,,
49428703,levels,3,building
,,,
49428703,height,13,regular
,,,
49428703,name,Holiday Inn Resort Waikiki Beachcomber,regular
,,,
49428703,phone,8089224646,regular
,,,
49428703,tourism,hotel,regular
,,,
49428703,website,http://www.waikikibeachcomberresort.com/,regular
,,,
49436638,highway,track,regular
,,,
49436638,tracktype,grade1,regular
,,,
49436639,highway,track,regular
,,,
49436639,tracktype,grade1,regular
,,,
49436640,highway,track,regular
,,,
49436640,tracktype,grade1,regular
,,,
49436641,highway,track,regular
,,,
49436641,tracktype,grade1,regular
,,,
49436642,highway,track,regular
,,,
49436642,tracktype,grade1,regular
,,,
49436643,highway,track,regular
,,,
49436643,tracktype,grade1,regular
,,,
49436644,highway,track,regular
,,,
49436644,tracktype,grade1,regular
,,,
49436646,highway,track,regular
,,,
49436646,tracktype,grade1,regular
,,,
49436647,highway,track,regular
,,,
49436647,tracktype,grade1,regular
,,,
49436648,highway,track,regular
,,,
49436648,tracktype,grade1,regular
,,,
49436650,highway,track,regular
,,,
49436650,tracktype,grade1,regular
,,,
49436653,highway,track,regular
,,,
49436653,tracktype,grade1,regular
,,,
49436654,highway,track,regular
,,,
49436654,tracktype,grade1,regular
,,,
49436655,highway,track,regular
,,,
49436655,tracktype,grade1,regular
,,,
49436657,highway,track,regular
,,,
49436657,tracktype,grade1,regular
,,,
49436659,highway,track,regular
,,,
49436659,tracktype,grade1,regular
,,,
49436660,highway,track,regular
,,,
49436660,tracktype,grade1,regular
,,,
49436661,highway,track,regular
,,,
49436661,tracktype,grade1,regular
,,,
49436662,highway,track,regular
,,,
49436662,tracktype,grade1,regular
,,,
49436663,highway,track,regular
,,,
49436663,tracktype,grade1,regular
,,,
49436665,highway,track,regular
,,,
49436665,tracktype,grade1,regular
,,,
49436666,highway,track,regular
,,,
49436666,tracktype,grade1,regular
,,,
49436667,highway,track,regular
,,,
49436667,tracktype,grade1,regular
,,,
49436668,highway,track,regular
,,,
49436668,tracktype,grade1,regular
,,,
49777722,highway,motorway_link,regular
,,,
49777722,oneway,yes,regular
,,,
50293277,highway,residential,regular
,,,
50293279,highway,residential,regular
,,,
50293299,highway,residential,regular
,,,
50294651,highway,residential,regular
,,,
50294884,highway,residential,regular
,,,
50295268,highway,unclassified,regular
,,,
50295465,highway,residential,regular
,,,
50295486,highway,residential,regular
,,,
50295533,highway,residential,regular
,,,
50295540,highway,residential,regular
,,,
50295540,junction,roundabout,regular
,,,
50295655,highway,residential,regular
,,,
50295685,highway,residential,regular
,,,
50295729,highway,residential,regular
,,,
50295742,highway,residential,regular
,,,
50295875,highway,residential,regular
,,,
50295953,highway,residential,regular
,,,
50295955,highway,residential,regular
,,,
50295987,highway,residential,regular
,,,
50296050,highway,residential,regular
,,,
50296074,highway,residential,regular
,,,
50296085,highway,residential,regular
,,,
50296126,highway,residential,regular
,,,
50299049,highway,primary,regular
,,,
50299049,maxspeed,35 mph,regular
,,,
50299049,name,Kamehameha Highway,regular
,,,
50299049,oneway,yes,regular
,,,
50299049,ref,HI 83,regular
,,,
50299532,highway,primary,regular
,,,
50299713,highway,primary,regular
,,,
50299713,maxspeed,35 mph,regular
,,,
50299713,name,Kamehameha Highway,regular
,,,
50299713,oneway,yes,regular
,,,
50299713,ref,HI 83,regular
,,,
50299803,highway,primary_link,regular
,,,
50299803,oneway,yes,regular
,,,
50299804,highway,primary_link,regular
,,,
50299804,oneway,yes,regular
,,,
50299840,highway,residential,regular
,,,
50299840,name,Weleweka Place,regular
,,,
50299840,cfcc,A41,tiger
,,,
50299840,county,"Honolulu, HI",tiger
,,,
50299840,name_base,Weleweka,tiger
,,,
50299840,name_type,Pl,tiger
,,,
50299840,reviewed,no,tiger
,,,
50299996,highway,primary,regular
,,,
50299996,maxspeed,35 mph,regular
,,,
50299996,name,State Highway 83,regular
,,,
50299996,name_1,Kamehameha Hwy,regular
,,,
50299996,oneway,yes,regular
,,,
50299996,ref,HI 830,regular
,,,
50299996,cfcc,A63,tiger
,,,
50299996,county,"Honolulu, HI",tiger
,,,
50299996,name_type_1,Hwy,tiger
,,,
50299996,reviewed,no,tiger
,,,
50300332,highway,residential,regular
,,,
50300332,note,This appears to be a truly nameless street,regular
,,,
50300672,highway,track,regular
,,,
50300895,foot,no,regular
,,,
50300895,highway,trunk,regular
,,,
50300895,maxspeed,45 mph,regular
,,,
50300895,motorroad,no,regular
,,,
50300895,name,Likelike Highway,regular
,,,
50300895,oneway,yes,regular
,,,
50300895,ref,HI 63,regular
,,,
50300895,surface,asphalt,regular
,,,
50301143,highway,primary,regular
,,,
50301143,maxspeed,35 mph,regular
,,,
50301143,name,Kaneohe Bay Drive,regular
,,,
50301143,oneway,yes,regular
,,,
50301143,ref,HI 65,regular
,,,
50302064,highway,secondary,regular
,,,
50302064,name,Kamehameha IV Road,regular
,,,
50302064,oneway,yes,regular
,,,
50302064,cfcc,A41,tiger
,,,
50302064,county,"Honolulu, HI",tiger
,,,
50302064,name_base,Kamehameha IV,tiger
,,,
50302064,name_type,Rd,tiger
,,,
50302064,reviewed,no,tiger
,,,
50302143,highway,residential,regular
,,,
50302273,highway,residential,regular
,,,
50302304,highway,residential,regular
,,,
50302370,highway,residential,regular
,,,
50302370,name,Ahuahu Place,regular
,,,
50302397,highway,residential,regular
,,,
50302398,highway,unclassified,regular
,,,
50302408,highway,residential,regular
,,,
50302445,highway,trunk,regular
,,,
50302445,maxspeed,35 mph,regular
,,,
50302445,motorroad,no,regular
,,,
50302445,name,Likelike Highway,regular
,,,
50302445,oneway,yes,regular
,,,
50302445,ref,HI 63,regular
,,,
50302445,surface,asphalt,regular
,,,
50302446,foot,no,regular
,,,
50302446,highway,trunk,regular
,,,
50302446,maxspeed,45 mph,regular
,,,
50302446,motorroad,no,regular
,,,
50302446,name,Likelike Highway,regular
,,,
50302446,oneway,yes,regular
,,,
50302446,ref,HI 63,regular
,,,
50302446,surface,asphalt,regular
,,,
50302446,tunnel,yes,regular
,,,
50302516,bridge,yes,regular
,,,
50302516,highway,motorway_link,regular
,,,
50302516,layer,1,regular
,,,
50302516,oneway,yes,regular
,,,
50302644,highway,primary,regular
,,,
50302644,name,Kahekili Highway,regular
,,,
50302644,name_1,State Highway 83,regular
,,,
50302644,ref,HI 83,regular
,,,
50302644,cfcc,A21,tiger
,,,
50302644,county,"Honolulu, HI",tiger
,,,
50302644,name_base,Kahekili,tiger
,,,
50302644,name_base_1,State Highway 83,tiger
,,,
50302644,name_type,Hwy,tiger
,,,
50302644,reviewed,no,tiger
,,,
50302666,highway,primary,regular
,,,
50302666,name,Kahekili Highway,regular
,,,
50302666,name_1,State Highway 83,regular
,,,
50302666,oneway,yes,regular
,,,
50302666,ref,HI 83,regular
,,,
50302666,cfcc,A21,tiger
,,,
50302666,county,"Honolulu, HI",tiger
,,,
50302666,name_base,Kahekili,tiger
,,,
50302666,name_base_1,State Highway 83,tiger
,,,
50302666,name_type,Hwy,tiger
,,,
50302666,reviewed,no,tiger
,,,
50303033,highway,residential,regular
,,,
50303033,name,Anoi Road,regular
,,,
50303033,cfcc,A41,tiger
,,,
50303033,county,"Honolulu, HI",tiger
,,,
50303033,name_base,Anoi,tiger
,,,
50303033,name_type,Rd,tiger
,,,
50303033,reviewed,no,tiger
,,,
50303034,highway,residential,regular
,,,
50303034,name,Anoi Road,regular
,,,
50303034,cfcc,A41,tiger
,,,
50303034,county,"Honolulu, HI",tiger
,,,
50303034,name_base,Anoi,tiger
,,,
50303034,name_type,Rd,tiger
,,,
50303034,reviewed,no,tiger
,,,
50303047,highway,residential,regular
,,,
50303049,highway,residential,regular
,,,
50303049,name,Kamau Place,regular
,,,
50303049,cfcc,A41,tiger
,,,
50303049,county,"Honolulu, HI",tiger
,,,
50303049,name_base,Kamau,tiger
,,,
50303049,name_type,Pl,tiger
,,,
50303049,reviewed,no,tiger
,,,
50303059,highway,residential,regular
,,,
50303059,name,Kamau Place,regular
,,,
50303059,cfcc,A41,tiger
,,,
50303059,county,"Honolulu, HI",tiger
,,,
50303059,name_base,Kamau,tiger
,,,
50303059,name_type,Pl,tiger
,,,
50303059,reviewed,no,tiger
,,,
50303064,highway,residential,regular
,,,
50303064,name,Kamau Place,regular
,,,
50303064,cfcc,A41,tiger
,,,
50303064,county,"Honolulu, HI",tiger
,,,
50303064,name_base,Kamau,tiger
,,,
50303064,name_type,Pl,tiger
,,,
50303064,reviewed,no,tiger
,,,
50303178,highway,secondary,regular
,,,
50303178,name,Kamehameha Highway,regular
,,,
50303178,name_1,State Highway 830,regular
,,,
50303178,ref,HI 830,regular
,,,
50303178,cfcc,A31,tiger
,,,
50303178,county,"Honolulu, HI",tiger
,,,
50303178,name_base,State Highway 830,tiger
,,,
50303178,name_base_1,Kamehameha,tiger
,,,
50303178,name_type_1,Hwy,tiger
,,,
50303178,reviewed,no,tiger
,,,
50303180,highway,secondary,regular
,,,
50303180,name,Kamehameha Highway,regular
,,,
50303180,name_1,State Highway 830,regular
,,,
50303180,oneway,yes,regular
,,,
50303180,ref,HI 830,regular
,,,
50303180,cfcc,A31,tiger
,,,
50303180,county,"Honolulu, HI",tiger
,,,
50303180,name_base,State Highway 830,tiger
,,,
50303180,name_base_1,Kamehameha,tiger
,,,
50303180,name_type_1,Hwy,tiger
,,,
50303180,reviewed,no,tiger
,,,
50303388,highway,residential,regular
,,,
50303832,highway,service,regular
,,,
50303832,service,driveway,regular
,,,
50303844,highway,service,regular
,,,
50303844,service,driveway,regular
,,,
50303850,highway,service,regular
,,,
50303850,service,driveway,regular
,,,
50310554,highway,residential,regular
,,,
50318212,bridge,yes,regular
,,,
50318212,highway,secondary,regular
,,,
50318212,layer,1,regular
,,,
50318212,name,Keolu Drive,regular
,,,
50319038,highway,service,regular
,,,
50319038,lanes,2,regular
,,,
50319038,name,Kaaumana Place,regular
,,,
50319038,service,alley,regular
,,,
50319038,cfcc,A41,tiger
,,,
50319038,county,"Honolulu, HI",tiger
,,,
50319038,name_base,Kaaumana,tiger
,,,
50319038,name_type,Pl,tiger
,,,
50319291,highway,service,regular
,,,
50319291,lanes,2,regular
,,,
50319291,name,Hughes Road,regular
,,,
50319291,cfcc,A41,tiger
,,,
50319291,county,"Honolulu, HI",tiger
,,,
50319291,name_base,Hughes,tiger
,,,
50319291,name_type,Rd,tiger
,,,
50319316,highway,residential,regular
,,,
50319316,lanes,2,regular
,,,
50319736,highway,residential,regular
,,,
50319736,lanes,2,regular
,,,
50319736,maxspeed,25 mph,regular
,,,
50319736,name,Paupahapaha Place,regular
,,,
50319736,surface,asphalt,regular
,,,
50319737,highway,residential,regular
,,,
50319737,lanes,2,regular
,,,
50319737,maxspeed,25 mph,regular
,,,
50319737,name,Kanehunamoku Place,regular
,,,
50319737,surface,asphalt,regular
,,,
50319801,highway,residential,regular
,,,
50319801,lanes,2,regular
,,,
50319801,maxspeed,25 mph,regular
,,,
50319801,name,Ala Koa Street,regular
,,,
50319801,surface,asphalt,regular
,,,
50319972,access,permissive,regular
,,,
50319972,highway,service,regular
,,,
50319972,service,driveway,regular
,,,
50322725,highway,trunk,regular
,,,
50322725,lanes,2,regular
,,,
50322725,maxspeed,45 mph,regular
,,,
50322725,motorroad,no,regular
,,,
50322725,name,Pali Highway,regular
,,,
50322725,name_1,State Highway 72,regular
,,,
50322725,oneway,yes,regular
,,,
50322725,ref,HI 61,regular
,,,
50322725,surface,asphalt,regular
,,,
50322757,highway,trunk,regular
,,,
50322757,lanes,2,regular
,,,
50322757,layer,-1,regular
,,,
50322757,maxspeed,45 mph,regular
,,,
50322757,motorroad,no,regular
,,,
50322757,name,Pali Highway,regular
,,,
50322757,oneway,yes,regular
,,,
50322757,ref,HI 61,regular
,,,
50322757,surface,asphalt,regular
,,,
50322757,tunnel,yes,regular
,,,
50322761,highway,trunk,regular
,,,
50322761,lanes,2,regular
,,,
50322761,layer,-1,regular
,,,
50322761,maxspeed,45 mph,regular
,,,
50322761,motorroad,no,regular
,,,
50322761,name,Pali Highway,regular
,,,
50322761,oneway,yes,regular
,,,
50322761,ref,HI 61,regular
,,,
50322761,surface,asphalt,regular
,,,
50322761,tunnel,yes,regular
,,,
50323122,bicycle,no,regular
,,,
50323122,foot,destination,regular
,,,
50323122,highway,service,regular
,,,
50323122,name,Inner Drive,regular
,,,
50323208,bicycle,no,regular
,,,
50323208,foot,destination,regular
,,,
50323208,highway,service,regular
,,,
50323208,name,Outer Drive,regular
,,,
50323209,bicycle,no,regular
,,,
50323209,foot,destination,regular
,,,
50323209,highway,service,regular
,,,
50323211,highway,service,regular
,,,
50323213,bicycle,no,regular
,,,
50323213,foot,destination,regular
,,,
50323213,highway,service,regular
,,,
50323213,name,Hall Drive South,regular
,,,
50323230,bicycle,no,regular
,,,
50323230,foot,destination,regular
,,,
50323230,highway,service,regular
,,,
50323230,name,Hall Drive North,regular
,,,
50323234,bicycle,no,regular
,,,
50323234,highway,service,regular
,,,
50323234,name,Link Drive,regular
,,,
50323266,highway,residential,regular
,,,
50323368,highway,service,regular
,,,
50323368,name,Honohono Street,regular
,,,
50323368,service,parking_aisle,regular
,,,
50326397,access,private,regular
,,,
50326397,highway,service,regular
,,,
50326397,service,driveway,regular
,,,
50326403,access,private,regular
,,,
50326403,highway,service,regular
,,,
50326403,service,driveway,regular
,,,
50326444,access,private,regular
,,,
50326444,highway,service,regular
,,,
50326444,service,driveway,regular
,,,
50326445,access,private,regular
,,,
50326445,highway,service,regular
,,,
50326445,service,driveway,regular
,,,
50326446,access,private,regular
,,,
50326446,highway,service,regular
,,,
50326446,service,driveway,regular
,,,
50326447,access,private,regular
,,,
50326447,highway,service,regular
,,,
50326447,service,driveway,regular
,,,
50326476,access,private,regular
,,,
50326476,highway,service,regular
,,,
50326476,service,driveway,regular
,,,
50326479,access,private,regular
,,,
50326479,highway,service,regular
,,,
50326479,service,driveway,regular
,,,
50326480,access,private,regular
,,,
50326480,highway,service,regular
,,,
50326480,service,driveway,regular
,,,
50326481,access,private,regular
,,,
50326481,highway,service,regular
,,,
50326481,service,driveway,regular
,,,
50326482,access,private,regular
,,,
50326482,highway,service,regular
,,,
50326482,service,driveway,regular
,,,
50326487,access,private,regular
,,,
50326487,highway,service,regular
,,,
50326487,service,driveway,regular
,,,
50326488,access,private,regular
,,,
50326488,highway,service,regular
,,,
50326488,service,driveway,regular
,,,
50327782,highway,service,regular
,,,
50327814,highway,service,regular
,,,
50328709,highway,residential,regular
,,,
50328709,name,Kaonohi Street,regular
,,,
50329179,access,private,regular
,,,
50329179,highway,residential,regular
,,,
50329179,name,Luaole Street,regular
,,,
50329179,cfcc,A41,tiger
,,,
50329179,county,"Honolulu, HI",tiger
,,,
50329179,name_base,Luaole,tiger
,,,
50329179,name_type,St,tiger
,,,
50329179,reviewed,no,tiger
,,,
50330746,highway,residential,regular
,,,
50330748,highway,residential,regular
,,,
50330975,natural,coastline,regular
,,,
50330975,place,islet,regular
,,,
50330975,source,NOAA U.S. Vector Shoreline,regular
,,,
50331067,highway,secondary,regular
,,,
50331067,name,Wailua Street,regular
,,,
50331069,bridge,yes,regular
,,,
50331069,highway,secondary,regular
,,,
50331069,layer,1,regular
,,,
50331069,name,Wailua Street,regular
,,,
50331071,highway,service,regular
,,,
50331072,highway,service,regular
,,,
50331074,highway,service,regular
,,,
50331075,highway,service,regular
,,,
50331077,highway,service,regular
,,,
50331077,service,driveway,regular
,,,
50331078,highway,service,regular
,,,
50331078,service,driveway,regular
,,,
50331079,highway,service,regular
,,,
50331079,service,driveway,regular
,,,
50331080,highway,service,regular
,,,
50331080,service,driveway,regular
,,,
50331081,highway,service,regular
,,,
50331083,highway,service,regular
,,,
50331083,service,driveway,regular
,,,
50331084,highway,service,regular
,,,
50331084,service,driveway,regular
,,,
50331085,highway,service,regular
,,,
50331085,service,driveway,regular
,,,
50331086,highway,service,regular
,,,
50331086,service,driveway,regular
,,,
50331087,highway,service,regular
,,,
50331087,service,driveway,regular
,,,
50331088,highway,service,regular
,,,
50331088,service,driveway,regular
,,,
50331090,highway,service,regular
,,,
50331090,service,driveway,regular
,,,
50331091,highway,service,regular
,,,
50331091,service,driveway,regular
,,,
50331092,highway,service,regular
,,,
50331092,service,driveway,regular
,,,
50331093,highway,service,regular
,,,
50331094,highway,service,regular
,,,
50331094,service,driveway,regular
,,,
50331095,highway,service,regular
,,,
50331095,service,driveway,regular
,,,
50331096,highway,service,regular
,,,
50331096,service,driveway,regular
,,,
50331098,highway,service,regular
,,,
50331098,service,driveway,regular
,,,
50331099,highway,service,regular
,,,
50331099,service,driveway,regular
,,,
50331354,highway,residential,regular
,,,
50331354,surface,asphalt,regular
,,,
50331359,highway,residential,regular
,,,
50331359,name,Lunalilo Home Road,regular
,,,
50331359,surface,asphalt,regular
,,,
50331374,highway,residential,regular
,,,
50331374,name,Kuekue Street,regular
,,,
50331374,surface,asphalt,regular
,,,
50331375,highway,residential,regular
,,,
50331375,name,Hilala Street,regular
,,,
50331375,surface,asphalt,regular
,,,
50331376,highway,residential,regular
,,,
50331376,name,Manu Street,regular
,,,
50331376,surface,asphalt,regular
,,,
50331377,highway,residential,regular
,,,
50331377,name,Kaolo Street,regular
,,,
50331377,surface,asphalt,regular
,,,
50331379,highway,residential,regular
,,,
50331379,name,Paila Street,regular
,,,
50331379,surface,asphalt,regular
,,,
50331635,highway,residential,regular
,,,
50331643,highway,residential,regular
,,,
50331643,name,Macdonald Place,regular
,,,
50331643,cfcc,A41,tiger
,,,
50331643,county,"Honolulu, HI",tiger
,,,
50331643,reviewed,no,tiger
,,,
50331652,highway,living_street,regular
,,,
50331652,lanes,2,regular
,,,
50331652,name,Kaufman Court,regular
,,,
50331654,highway,living_street,regular
,,,
50331654,lanes,2,regular
,,,
50331654,name,Wagoner Court,regular
,,,
50331655,highway,living_street,regular
,,,
50331655,lanes,2,regular
,,,
50331655,name,Larson Court,regular
,,,
50331663,highway,living_street,regular
,,,
50331663,lanes,2,regular
,,,
50331663,name,Center Drive,regular
,,,
50331664,highway,living_street,regular
,,,
50331664,lanes,2,regular
,,,
50331664,name,East Outerbridge Court,regular
,,,
50445084,highway,residential,regular
,,,
50445084,name,Kiaala Place,regular
,,,
50445084,surface,asphalt,regular
,,,
