id,key,value,type 
1403854607,amenity,parking,regular
1403854621,amenity,parking,regular
1403854623,amenity,parking,regular
1404091550,amenity,restaurant,regular
1404091550,name,Zippy's Kaimuki,regular
1404091551,amenity,school,regular
1404091551,name,Aiolani Elementary School,regular
1404091587,amenity,place_of_worship,regular
1404091587,name,St Patrick's Catholic Church,regular
1404091587,religion,christian,regular
1404091587,wikidata,Q7401992,regular
1409278619,amenity,cafe,regular
1409278619,brand,Starbucks,regular
1409278619,cuisine,coffee_shop,regular
1409278619,name,Starbucks,regular
1409278619,takeaway,yes,regular
1409278620,amenity,cafe,regular
1409278620,brand,Starbucks,regular
1409278620,cuisine,coffee_shop,regular
1409278620,name,Starbucks,regular
1409278625,amenity,fast_food,regular
1409278625,brand,Panda Express,regular
1409278625,cuisine,chinese,regular
1409278625,name,Panda Express,regular
1409278625,takeaway,yes,regular
1409278628,amenity,cafe,regular
1409278628,name,Jamba Juice,regular
1409278633,amenity,restaurant,regular
1409278633,name,Ba-Le Vietnamese Sandwich,regular
1409278643,amenity,restaurant,regular
1409278643,name,Wahoo's Fish Tacos,regular
1427597204,name,Safeway 2208,regular
1427597204,shop,supermarket,regular
1427597204,website,https://local.safeway.com/hi/kailua-2208.html,regular
1427599933,brand,Safeway,regular
1427599933,name,Safeway,regular
1427599933,shop,supermarket,regular
1427599933,website,https://local.safeway.com/hi/honolulu-2944.html,regular
1427600742,name,Safeway 0211,regular
1427600742,shop,supermarket,regular
1427600742,website,https://local.safeway.com/hi/honolulu-211.html,regular
1475451307,brand,Walmart,regular
1475451307,level,1,regular
1475451307,name,Walmart,regular
1475451307,opening_hours,24/7,regular
1475451307,operator,Walmart,regular
1475451307,phone,+1-808-955-8441,regular
1475451307,shop,department_store,regular
1475451307,website,https://www.walmart.com/store/3478/honolulu-hi/whats-new,regular
1475451307,wheelchair,yes,regular
1475451311,amenity,cafe,regular
1475451311,brand,Starbucks,regular
1475451311,cuisine,coffee_shop,regular
1475451311,name,Starbucks,regular
1475451311,official_name,Starbucks Coffee,regular
1475451311,takeaway,yes,regular
1475451311,wheelchair,yes,regular
1475451313,brand,Sam's Club,regular
1475451313,level,2,regular
1475451313,name,Sam's Club,regular
1475451313,shop,wholesale,regular
1475455492,amenity,parking,regular
1475455579,access,customers,regular
1475455579,amenity,parking,regular
1475455579,wheelchair,yes,regular
1475508891,amenity,parking,regular
1475508929,name,Palama Korean Supermarket,regular
1475508929,phone,808-447-7777,regular
1475508929,shop,supermarket,regular
1475509001,amenity,parking,regular
1477272961,amenity,parking,regular
1477273004,name,AT&T Store,regular
1477273004,shop,convenience,regular
1479694275,highway,turning_circle,regular
1479694410,highway,turning_circle,regular
1479694463,highway,turning_circle,regular
1479694520,highway,traffic_signals,regular
1479694530,highway,turning_circle,regular
1479780193,highway,turning_circle,regular
1479780352,highway,turning_circle,regular
1479780417,highway,turning_circle,regular
1479780558,highway,turning_circle,regular
1479780580,highway,turning_circle,regular
1479780625,highway,turning_circle,regular
1479780626,highway,turning_circle,regular
1479780658,highway,turning_circle,regular
1479789675,amenity,parking,regular
1481701244,name,Queen's Gate 1,regular
1481701244,place,neighbourhood,regular
1481701245,name,Kalamaku‘u,regular
1481701245,place,neighbourhood,regular
1481701246,name,Queen's Gate 2,regular
1481701246,place,neighbourhood,regular
1481701247,name,Laulima,regular
1481701247,place,neighbourhood,regular
1481956531,name,Kalama Valley,regular
1481956531,place,neighbourhood,regular
1481956532,highway,turning_circle,regular
1481956534,highway,turning_circle,regular
1481956538,highway,turning_circle,regular
1481956539,highway,turning_circle,regular
1482687184,highway,turning_circle,regular
1482687185,name,Hanauma Bay,regular
1482687185,natural,bay,regular
1482687185,website,https://hanaumabaystatepark.com/,regular
1482687185,wikidata,Q1574284,regular
1482687185,wikipedia,en:Hanauma Bay,regular
1482687192,name,Kui Channel,regular
1482687192,natural,channel,regular
1482687195,name,Kuapā Pond,regular
1482687195,natural,bay,regular
1482986370,name,Kealaula Kai,regular
1482986370,place,neighbourhood,regular
1489266843,leisure,slipway,regular
1489266843,name,Wailupe Neighborhood Private Boat Ramp,regular
1489267227,amenity,fire_station,regular
1489267227,name,Wailupe Fire Station,regular
1553189072,highway,traffic_signals,regular
1554849266,name,Iwilei,regular
1554849266,place,suburb,regular
1554849267,amenity,fast_food,regular
1554849267,name,W&M Burgers,regular
1554849270,ele,614,regular
1554849270,name,Tantalus,regular
1554849270,natural,peak,regular
1554849270,wikidata,Q7683805,regular
1554849277,amenity,fast_food,regular
1554849277,name,St. Louis Drive-In,regular
1554851687,amenity,parking,regular
1554851687,wheelchair,yes,regular
1554852459,name,AT&T Store Kapahulu,regular
1554852459,shop,convenience,regular
1554852464,name,Safeway Kapahulu,regular
1554852464,shop,supermarket,regular
1554852464,wheelchair,yes,regular
1556372961,highway,turning_circle,regular
1556372984,name,Doubletree Alana Waikiki Hotel,regular
1556372984,tourism,hotel,regular
1556372984,wheelchair,yes,regular
1556373130,highway,traffic_signals,regular
1556584621,highway,traffic_signals,regular
1556584651,amenity,parking,regular
1556584651,fee,Metered,regular
1556584651,name,Hotel Street Mall Parking,regular
1556584672,crossing,marked,regular
1556584672,highway,crossing,regular
1556584672,kerb,flush,regular
1557641236,artist_name,Thomas Ridgeway Gould,regular
1557641236,artwork_type,statue,regular
1557641236,historic,memorial,regular
1557641236,material,brass,regular
1557641236,name,King Kamehameha the Great Statue,regular
1557641236,start_date,1883,regular
1557641236,tourism,artwork,regular
1557641236,wikidata,Q6356556,regular
1557641236,wikipedia,en:Kamehameha Statues,regular
1557641253,name,King Kamehameha V Judiciary History Center,regular
1557641253,source,http://jhchawaii.net/,regular
1557641253,tourism,museum,regular
1563214739,name,Kalihi Valley,regular
1563214739,place,suburb,regular
1563214805,name,Halawa Valley,regular
1563214805,place,suburb,regular
1563214860,name,Kapalama,regular
1563214860,place,suburb,regular
1563214860,wikidata,Q6367414,regular
1563234220,amenity,restaurant,regular
1563234220,name,Anna Miller's,regular
1563234234,brand,Sears,regular
1563234234,name,Sears,regular
1563234234,shop,department_store,regular
1563234237,brand,Bed Bath & Beyond,regular
1563234237,name,Bed Bath & Beyond,regular
1563234237,shop,houseware,regular
1563244919,name,Pearl Highlands,regular
1563244919,place,neighbourhood,regular
1567838594,highway,traffic_signals,regular
1582022816,amenity,bank,regular
1582022816,name,Bank Of Hawaii,regular
1582022817,amenity,fast_food,regular
1582022817,cuisine,ice_cream,regular
1582022817,name,Bubbie's,regular
1582022818,name,Chevron,regular
1582022818,shop,convenience,regular
1582022819,amenity,bank,regular
1582022819,name,First Hawaiian Bank,regular
1582022820,leisure,marina,regular
1582022820,name,Hawaii Kai Marina,regular
1582022821,amenity,restaurant,regular
1582022821,name,Kona Brewing Co.,regular
1582022822,amenity,fast_food,regular
1582022822,brand,Taco Bell,regular
1582022822,cuisine,tex-mex,regular
1582022822,name,Taco Bell,regular
1582022822,takeaway,yes,regular
1582022823,name,Time Warner Cable,regular
1582022823,office,telecommunication,regular
1582022894,amenity,fuel,regular
1582022894,brand,Chevron,regular
1582022894,name,Hawaii Kai Chevron,regular
1582023044,highway,turning_circle,regular
1582023083,highway,turning_circle,regular
1582023156,noexit,yes,regular
1582075068,highway,turning_circle,regular
1582075085,highway,turning_circle,regular
1582154805,noexit,yes,regular
1582169378,highway,turning_circle,regular
1594332086,aeroway,gate,regular
1594332086,entrance,yes,regular
1594332086,level,2,regular
1594332086,name,gate 33,regular
1594332086,source,survey,regular
1600711782,highway,turning_circle,regular
1600711818,highway,turning_circle,regular
1600752553,highway,turning_circle,regular
1600752637,highway,turning_circle,regular
1603463186,highway,turning_circle,regular
1604515337,leisure,park,regular
1604515337,name,Pearl Harbor Park,regular
1604547635,description,Southerst point on the Hawaiʻian island of O‘ahu,regular
1604547635,name,Kawaihoa Point,regular
1604547635,natural,cape,regular
1604549007,name,Paiʻoluʻolu Point,regular
1604549007,natural,cape,regular
1604549114,name,Palea Point,regular
1604549114,natural,cape,regular
1604843506,ele,117,regular
1604843506,name,Hahaione,regular
1604843506,place,neighbourhood,regular
1604843545,name,Hawaii Loa Ridge,regular
1604843545,place,suburb,regular
1608180967,ele,197,regular
1608180967,name,Makapu'u Head,regular
1608180967,natural,peak,regular
1609655595,name,Tennis Stadium,regular
1609655595,sport,golf,regular
1611234264,amenity,restaurant,regular
1611234264,name,Gordon Biersch,regular
1611234264,wheelchair,yes,regular
1613763686,amenity,school,regular
1613763686,name,Pearl City High School,regular
1613763686,wikidata,Q7158066,regular
1613766180,highway,turning_circle,regular
1613766181,highway,turning_circle,regular
1613766188,access,private,regular
1613766188,amenity,loading_dock,regular
1613766188,entrance,service,regular
1613796229,highway,traffic_signals,regular
1613796340,highway,traffic_signals,regular
1613796342,amenity,school,regular
1613796342,name,Pearl Harbor Christian Academy,regular
1613797949,noexit,yes,regular
1613798781,amenity,fast_food,regular
1613798781,name,Loco Moco Drive-Inn,regular
1613798782,name,Foodland,regular
1613798782,shop,supermarket,regular
1613798783,amenity,fast_food,regular
1613798783,name,Taco Bell/Pizza Hut Express,regular
1613798784,amenity,restaurant,regular
1613798784,name,Big City Diner,regular
1613801004,name,Black Point,regular
1613801004,place,neighbourhood,regular
1616393882,artist_name,George Segal,regular
1616393882,artwork_type,sculpture,regular
1616393882,material,bronze,regular
1616393882,name,Chance Meeting,regular
1616393882,start_date,1991,regular
1616393882,tourism,artwork,regular
1637002882,barrier,gate,regular
1637040947,name,Waiawa / Pearl Highlands,regular
1637040947,railway,station,regular
1637040966,highway,traffic_signals,regular
1637041141,name,Hālaulani / Leeward Community College,regular
1637041141,railway,station,regular
1637041155,highway,traffic_signals,regular
1637041200,highway,traffic_signals,regular
1637041311,highway,traffic_signals,regular
1637041416,highway,traffic_signals,regular
1637041476,highway,traffic_signals,regular
1637041518,name,Kalihi (Future),regular
1637041518,proposed,station,regular
1637041518,railway,proposed,regular
1637041529,name,Hō‘ae‘ae / Waipahu Transit Center,regular
1637041529,railway,station,regular
1637041703,name,Kalauao / Pearlridge,regular
1637041703,railway,station,regular
1637041743,name,Hālawa / Aloha Stadium,regular
1637041743,railway,station,regular
1637065762,highway,traffic_signals,regular
1637065764,name,Kaka'ako (Future),regular
1637065764,proposed,station,regular
1637065764,railway,proposed,regular
1637065775,name,Chinatown (Future),regular
1637065775,proposed,station,regular
1637065775,railway,proposed,regular
1637065784,name,Downtown Honolulu (Future),regular
1637065784,proposed,station,regular
1637065784,railway,proposed,regular
1637065786,highway,traffic_signals,regular
1649874022,amenity,bank,regular
1649874022,name,Bank of Hawaii Headquarters Main Branch,regular
1649874035,amenity,bank,regular
1649874035,atm,yes,regular
1649874035,name,First Hawaiian Bank Headquarters Branch,regular
1649874085,amenity,school,regular
1649874085,name,Maryknoll High School,regular
1650400995,amenity,fuel,regular
1650400995,name,Aloha Gas,regular
1650462196,amenity,fast_food,regular
1650462196,cuisine,pizza,regular
1650462196,name,Bella Mia,regular
1650462197,amenity,restaurant,regular
1650462197,name,Soul Cuisine with aloha and spice,regular
1650462203,amenity,restaurant,regular
1650462203,cuisine,greek,regular
1650462203,name,The Fat Greek,regular
1650463817,name,Sabrina's,regular
1650463820,amenity,restaurant,regular
1650463820,cuisine,indian,regular
1650463820,name,Taj Mahal,regular
1650463824,name,uni-cuts,regular
1650463824,shop,hairdresser,regular
1650568280,amenity,doctors,regular
1650568280,name,Kahala Urgent Care,regular
1650568281,amenity,fuel,regular
1650568281,brand,Shell,regular
1650847620,amenity,parking_entrance,regular
1650847631,amenity,parking_entrance,regular
1650847633,amenity,parking,regular
1650847633,name,Hawaii State Capitol Underground Parking Entrance,regular
1650847637,junction,roundabout,regular
1651310214,highway,turning_circle,regular
1652512295,amenity,restaurant,regular
1652512295,capacity,200,regular
1652512295,cuisine,regional,regular
1652512295,name,Top of Waikiki Revolving Restaurant,regular
1652512295,note,18th floor,regular
1652512295,opening_hours,17:00-23:00,regular
1652512295,phone,+1 808 923-3877,regular
1652512295,website,https://topofwaikiki.com/,regular
1652512326,amenity,theatre,regular
1652512326,name,The Royal Hawaiian Theatre,regular
1652527567,name,Hawaii Mission Houses Museum,regular
1652527567,tourism,museum,regular
1652527590,name,Fisher Hawaii,regular
1652527590,shop,stationery,regular
1654153395,amenity,post_office,regular
1654153395,name,Kahala Post Office,regular
1654153395,operator,USPS,regular
1654153400,amenity,parking,regular
1654153403,amenity,parking,regular
1654153424,amenity,parking,regular
1654153434,brand,Ross,regular
1654153434,name,Ross,regular
1654153434,shop,clothes,regular
1654153437,name,Apple Store Kahala,regular
1654153437,shop,convenience,regular
1654156675,amenity,bicycle_parking,regular
1654165521,amenity,restaurant,regular
1654165521,cuisine,burger,regular
1654165521,name,The Counter Burger,regular
1654165524,name,Whole Foods Kahala,regular
1654165524,shop,supermarket,regular
1654165527,amenity,restaurant,regular
1654165527,name,Chili's,regular
1661261996,amenity,dojo,regular
1661261996,name,Aikido Sangenkai,regular
1686565995,barrier,gate,regular
1686566000,barrier,gate,regular
1688087220,highway,turning_circle,regular
1688109928,name,Lanai Lookout,regular
1688109928,tourism,viewpoint,regular
1690043913,barrier,gate,regular
1690043914,barrier,gate,regular
1690043915,barrier,gate,regular
1703263319,name,Makiki Kai,regular
1703263319,place,suburb,regular
1703306504,historic,memorial,regular
1703306504,name,Ehime Maru and USS Greeneville Collision Memorial,regular
1703306514,amenity,parking,regular
1703312932,name,Children's Discovery Museum of Honolulu,regular
1703312932,tourism,museum,regular
1704996873,leisure,sports_centre,regular
1704996873,name,Koko Head Shooting Complex,regular
1704996873,sport,shooting,regular
1705465563,information,board,regular
1705529897,highway,turning_circle,regular
1706382447,highway,turning_circle,regular
1706647274,highway,turning_circle,regular
1707547108,highway,traffic_signals,regular
1707547109,highway,traffic_signals,regular
1707547130,natural,tree,regular
1707547144,natural,tree,regular
1707547146,natural,tree,regular
1707547147,natural,tree,regular
1707547148,natural,tree,regular
1707547154,natural,tree,regular
1707547161,natural,tree,regular
1707547163,natural,tree,regular
1707547164,natural,tree,regular
1707547165,natural,tree,regular
1707547171,natural,tree,regular
1707547175,natural,tree,regular
1707547177,natural,tree,regular
1707547179,natural,tree,regular
1707547180,natural,tree,regular
1707547181,natural,tree,regular
1707547182,natural,tree,regular
1707547190,natural,tree,regular
1707547193,natural,tree,regular
1707547195,natural,tree,regular
1707547199,natural,tree,regular
1707547200,natural,tree,regular
1707547209,natural,tree,regular
1707547212,natural,tree,regular
1707547213,natural,tree,regular
1707547214,natural,tree,regular
1707763075,noexit,yes,regular
1707788889,highway,traffic_signals,regular
1709351575,highway,turning_loop,regular
1710630233,highway,traffic_signals,regular
1710630238,highway,traffic_signals,regular
1710671881,highway,trailhead,regular
1712345696,barrier,lift_gate,regular
1712345696,military,checkpoint,regular
1713665936,highway,traffic_signals,regular
1718217869,entrance,yes,regular
1722871770,power,tower,regular
1722871774,power,tower,regular
1722871775,power,tower,regular
1722871779,power,tower,regular
1722871783,power,tower,regular
1722871786,power,tower,regular
1722871789,power,tower,regular
1722871790,power,tower,regular
1722871792,power,tower,regular
1722871793,power,tower,regular
1722871794,power,tower,regular
1722871795,power,tower,regular
1722871796,power,tower,regular
1722871797,power,tower,regular
1722871798,power,tower,regular
1722871799,power,tower,regular
1722871800,power,tower,regular
1722871801,power,tower,regular
1722871802,power,tower,regular
1722871803,power,tower,regular
1722871804,power,tower,regular
1722871805,power,tower,regular
1722871806,power,tower,regular
1722871807,power,tower,regular
1722871808,power,tower,regular
1722871809,power,tower,regular
1722871810,power,tower,regular
1722871811,power,tower,regular
1722871812,power,tower,regular
1722871812,source,Bing,regular
1722871813,power,tower,regular
1722871813,source,Bing,regular
1722871814,power,tower,regular
1722871814,source,Bing,regular
1722871815,power,tower,regular
1722871816,power,tower,regular
1722871816,source,Bing,regular
1722871817,power,tower,regular
1722871818,power,tower,regular
1722871819,power,tower,regular
1722871820,power,tower,regular
1722871821,power,tower,regular
1722871822,power,tower,regular
1722871823,power,tower,regular
1722871824,power,tower,regular
1722871825,power,tower,regular
1722871826,power,tower,regular
1722871827,power,tower,regular
1722871828,power,tower,regular
1722871829,power,tower,regular
1722871830,power,tower,regular
1722871831,power,tower,regular
1722871833,power,tower,regular
1722871834,power,tower,regular
1722871835,power,tower,regular
1722871836,power,tower,regular
1722871837,power,tower,regular
1722871838,power,tower,regular
1722871839,power,tower,regular
1723182382,power,tower,regular
1723182386,power,tower,regular
1723182387,power,tower,regular
1723182388,power,tower,regular
1723182389,power,tower,regular
1723182390,power,tower,regular
1723182391,power,tower,regular
1723182392,power,tower,regular
1723182393,power,tower,regular
1723182394,power,tower,regular
1723182396,power,tower,regular
1723182397,power,tower,regular
1723182398,power,tower,regular
1723182399,power,tower,regular
1723182400,power,tower,regular
1723182401,power,tower,regular
1725570007,power,tower,regular
1725570013,power,tower,regular
1725570015,power,tower,regular
1725570017,power,tower,regular
1725570034,power,tower,regular
1725570036,power,tower,regular
1725570038,power,tower,regular
1725570040,power,tower,regular
1725570043,power,tower,regular
1725570045,power,tower,regular
1725570046,power,tower,regular
1725570055,power,tower,regular
1725570058,power,tower,regular
1725570059,power,tower,regular
1725570061,power,tower,regular
1725570064,power,tower,regular
1725570067,power,tower,regular
1725570069,power,tower,regular
1725570075,power,tower,regular
1725570079,power,tower,regular
1725570083,power,tower,regular
1725570088,power,tower,regular
1725570091,power,tower,regular
1725570092,power,tower,regular
1725570093,power,tower,regular
1736843979,highway,turning_circle,regular
1736844008,highway,turning_circle,regular
1736844107,name,Crestview,regular
1736844107,place,suburb,regular
1736844107,wikidata,Q5184633,regular
1736844111,highway,turning_circle,regular
1736844194,highway,traffic_signals,regular
1736844197,highway,turning_circle,regular
1736844217,highway,turning_circle,regular
1736844238,highway,traffic_signals,regular
1736844288,highway,turning_circle,regular
1736844383,highway,turning_circle,regular
1736844501,highway,traffic_signals,regular
1736844506,highway,turning_circle,regular
1736845734,brand,TJ Maxx,regular
1736845734,name,TJ Maxx,regular
1736845734,shop,department_store,regular
1736845734,wheelchair,yes,regular
1736869140,amenity,cafe,regular
1736869140,name,Coffee Talk,regular
1736869142,amenity,school,regular
1736869142,name,Paul Mitchell the School - Honolulu,regular
1736869143,amenity,restaurant,regular
1736869143,name,Happy Days - Chinese Dim Sum,regular
1736869150,amenity,restaurant,regular
1736869150,name,Pho One,regular
1736869152,amenity,restaurant,regular
1736869152,name,3660 On The Rise,regular
1736869156,amenity,restaurant,regular
1736869156,name,Big City Diner,regular
1736869157,amenity,library,regular
1736869157,name,Kaimuki Public Library,regular
1736869157,wikidata,Q57893836,regular
1736869158,amenity,restaurant,regular
1736869158,name,Sushi Ichiban,regular
1736869164,amenity,restaurant,regular
1736869164,name,BC Burritto,regular
1739899059,amenity,marketplace,regular
1739899059,name,Shirokia - Honolulu,regular
1739899060,brand,Chanel,regular
1739899060,name,Chanel,regular
1739899060,shop,clothes,regular
1739899062,brand,Neiman Marcus,regular
1739899062,name,Neiman Marcus,regular
1739899062,shop,department_store,regular
1739899062,wheelchair,yes,regular
1739899065,brand,Louis Vuitton,regular
1739899065,name,Louis Vuitton,regular
1739899065,shop,clothes,regular
1739899069,name,Nordstrom - Ala Moana Center,regular
1739899069,shop,clothes,regular
1739899069,wheelchair,yes,regular
1739899072,amenity,restaurant,regular
1739899072,name,Yakiniku Seoul Korean Restaurant,regular
1739899073,brand,Forever 21,regular
1739899073,name,Forever 21,regular
1739899073,shop,clothes,regular
1739899073,wheelchair,yes,regular
1739899075,name,Apple Store - Ala Moana,regular
1739899075,shop,hifi,regular
1739899079,brand,Old Navy,regular
1739899079,name,Old Navy,regular
1739899079,shop,clothes,regular
1739899079,wheelchair,yes,regular
1739899080,brand,Aeropostale,regular
1739899080,clothes,men;women,regular
1739899080,name,Aeropostale,regular
1739899080,shop,clothes,regular
1739899081,amenity,cafe,regular
1739899081,name,Honolulu Coffee Company,regular
1739899081,wheelchair,yes,regular
1739899082,amenity,restaurant,regular
1739899082,brand,Morton's The Steakhouse,regular
1739899082,cuisine,steak_house,regular
1739899082,name,Morton's The Steakhouse,regular
1739899083,brand,Barnes & Noble,regular
1739899083,name,Barnes & Noble,regular
1739899083,shop,books,regular
1739899083,wheelchair,yes,regular
1739899084,brand,Tiffany & Company,regular
1739899084,name,Tiffany & Company,regular
1739899084,official_name,Tiffany & Co.,regular
1739899084,shop,jewelry,regular
1739899088,name,Na Hoku,regular
1739899088,shop,jewelry,regular
1739899091,name,Macy's - Ala Moana Center,regular
1739899091,shop,clothes,regular
1739899091,wheelchair,yes,regular
1739899093,name,Chanel Fine Jewelry,regular
1739899093,shop,jewelry,regular
1739899097,brand,Lego,regular
1739899097,level,1,regular
1739899097,name,Lego,regular
1739899097,note,level=1 is second floor,regular
1739899097,shop,toys,regular
1739899650,historic,memorial,regular
1739899650,name,Moiliili International Friendship Arch,regular
1742061031,amenity,restaurant,regular
1742061031,cuisine,asian,regular
1742061031,name,Morimoto Waikiki,regular
1742540386,barrier,gate,regular
1742636846,name,Pearlridge,regular
1742636846,place,suburb,regular
1764784146,highway,traffic_signals,regular
1764784163,highway,traffic_signals,regular
1819758131,amenity,parking,regular
1823389005,amenity,parking,regular
1823389031,highway,traffic_signals,regular
1823389060,highway,traffic_signals,regular
1823389101,amenity,parking,regular
1823389115,amenity,fuel,regular
1823389115,brand,Aloha Petroleum,regular
1823389115,name,Aloha Gas Station - Kahala,regular
1823562712,name,Pacific Heights,regular
1823562712,place,suburb,regular
1834424151,highway,crossing,regular
1834424156,highway,motorway_junction,regular
1834424156,ref,22,regular
1834424172,highway,motorway_junction,regular
1834424172,ref,20A,regular
1854963950,amenity,cafe,regular
1854963950,brand,The Coffee Bean & Tea Leaf,regular
1854963950,cuisine,coffee_shop,regular
1854963950,internet_access,wlan,regular
1854963950,name,The Coffee Bean & Tea Leaf,regular
1854963950,takeaway,yes,regular
1854967985,amenity,bank,regular
1854967985,atm,yes,regular
1854967985,name,Bank of Hawaii,regular
1891116517,highway,turning_circle,regular
1891116520,highway,turning_circle,regular
1891116923,highway,turning_circle,regular
1891141993,highway,turning_circle,regular
1891142125,highway,turning_circle,regular
1891203095,highway,traffic_signals,regular
1891203151,highway,turning_circle,regular
1891203297,highway,turning_circle,regular
1891203311,highway,turning_circle,regular
1891203322,highway,turning_circle,regular
1891203335,highway,traffic_signals,regular
1915266574,highway,turning_circle,regular
1915266595,highway,turning_circle,regular
1915266617,highway,turning_circle,regular
1915266617,source,Bing,regular
1915266639,highway,turning_circle,regular
1915266639,source,Bing,regular
1915266640,highway,turning_circle,regular
1915266640,source,Bing,regular
1930768433,amenity,post_box,regular
1930768433,collection_times,Mo-Fr 15:00; Sa 14:00,regular
1930768433,operator,USPS,regular
1973310602,amenity,cafe,regular
1973310602,internet_access,wlan,regular
1973310602,name,Morning Brew,regular
1973310602,website,https://morningbrewhawaii.com/,regular
1991807036,name,Pillbox #1,regular
1991807036,tourism,viewpoint,regular
2042329579,power,tower,regular
2042329593,power,tower,regular
2042329604,power,tower,regular
2042329612,power,tower,regular
2042329619,power,tower,regular
2042329624,power,tower,regular
2042329628,power,tower,regular
2042329633,power,tower,regular
2042329638,power,tower,regular
2042329641,power,tower,regular
2042329646,power,tower,regular
2069263901,amenity,place_of_worship,regular
2069263901,name,Anchor Church,regular
2069263901,religion,christian,regular
2069271240,amenity,police,regular
2069271240,name,Kaneohe Police Station,regular
2069271241,amenity,library,regular
2069271241,name,Kaneohe Public Library,regular
2069271241,wikidata,Q57893838,regular
2069281479,leisure,garden,regular
2069281479,name,Haiku Gardens,regular
2071058151,name,Aihualama Falls,regular
2071058151,waterway,waterfall,regular
2071060278,leisure,garden,regular
2071060278,name,Lyon Arboretum and Botanical Garden,regular
2071060278,website,http://www.hawaii.edu/lyonarboretum/,regular
2071060278,wikidata,Q2485977,regular
2071060278,wikipedia,en:Lyon Arboretum,regular
2071062046,information,board,regular
2071062046,tourism,information,regular
2074127752,highway,crossing,regular
2074220212,highway,turning_circle,regular
2074302079,highway,crossing,regular
2074302195,tourism,viewpoint,regular
2074302237,leisure,slipway,regular
2075761625,highway,crossing,regular
2075761637,highway,crossing,regular
2075761642,highway,crossing,regular
2075761668,highway,crossing,regular
2075761674,highway,crossing,regular
2075761675,highway,crossing,regular
2075761677,highway,crossing,regular
2075761684,highway,traffic_signals,regular
2075890395,highway,traffic_signals,regular
2075890483,highway,traffic_signals,regular
2075890520,highway,traffic_signals,regular
2075890790,highway,traffic_signals,regular
2075891074,barrier,gate,regular
2075891082,barrier,gate,regular
2075956402,amenity,fountain,regular
2090395925,highway,traffic_signals,regular
2138059362,amenity,post_office,regular
2138059362,level,1,regular
2138059362,name,Ala Moana Post Office,regular
2138059362,wheelchair,yes,regular
2138059366,amenity,atm,regular
2138059366,fee,2.00,regular
2138059366,operator,Wal-Mart,regular
2138059366,wheelchair,yes,regular
2138059376,amenity,atm,regular
2138059376,fee,2.00,regular
2138059379,amenity,school,regular
2138059379,name,Heald College,regular
2138059379,wheelchair,yes,regular
2138059385,amenity,pharmacy,regular
2138059385,brand,Walgreens,regular
2138059385,dispensing,yes,regular
2138059385,healthcare,pharmacy,regular
2138059385,name,Walgreens,regular
2138059385,wheelchair,yes,regular
2144165791,leisure,park,regular
2144165791,name,Bellows Beach Park,regular
2158547179,name,The New Otani Kaimana Beach Hotel,regular
2158547179,source,Hotel Guest,regular
2158547179,tourism,hotel,regular
2158547180,historic,memorial,regular
2158547180,name,Waikiki Natatorium (World War I Memorial),regular
2158547180,wikidata,Q7960023,regular
2158547180,wikipedia,en:Waikiki Natatorium War Memorial,regular
2158547181,amenity,drinking_water,regular
2158547182,amenity,swimming_pool,regular
2158547182,covered,no,regular
2158547182,name,Safe Swimming Beach,regular
2158547182,sport,swimming,regular
2158547183,amenity,drinking_water,regular
2158551405,access,yes,regular
2158551405,amenity,toilets,regular
2158551405,fee,no,regular
2158584785,tourism,viewpoint,regular
2158584787,name,Manoa Falls,regular
2158584787,tourism,viewpoint,regular
2158584787,waterway,waterfall,regular
2158584787,wikidata,Q11340775,regular
2199032456,name,Mokulua Islands,regular
2199032456,place,islet,regular
2199032456,wikidata,Q740215,regular
2199847037,ele,0,regular
2199847037,name,Kaupo Cove,regular
2199847037,natural,bay,regular
2199847050,area,yes,regular
2199847050,man_made,pier,regular
2199847050,name,Makai Pier,regular
2201886683,barrier,gate,regular
2206059593,highway,turning_loop,regular
2206059713,highway,traffic_signals,regular
2206059713,source,Yahoo,regular
2206059713,traffic_signals,signal,regular
2206059718,highway,traffic_signals,regular
2206059728,highway,turning_circle,regular
2206059731,highway,turning_circle,regular
2206059733,highway,turning_circle,regular
2206059734,highway,turning_circle,regular
2206059735,highway,turning_circle,regular
2206059736,highway,turning_circle,regular
2206059738,highway,turning_circle,regular
2267909036,entrance,exit,regular
2280221835,highway,turning_circle,regular
2281468930,amenity,parking,regular
2282692071,amenity,parking,regular
2298555072,name,Panda Travel,regular
2298555072,tourism,information,regular
2308369762,direction,backward,regular
2308369762,highway,stop,regular
2308369762,source,Bing,regular
2308369765,highway,crossing,regular
2308369765,source,Bing,regular
2308369767,direction,backward,regular
2308369767,highway,stop,regular
2308369767,source,Bing,regular
2308369774,direction,forward,regular
2308369774,highway,stop,regular
2308369774,source,Bing,regular
2308369778,highway,crossing,regular
2308369778,source,Bing,regular
2309007451,highway,traffic_signals,regular
2309053648,barrier,gate,regular
2309053648,military,checkpoint,regular
2309312070,highway,traffic_signals,regular
2310869597,aeroway,gate,regular
2310869597,entrance,yes,regular
2310869597,level,2,regular
2310869597,name,gate 18,regular
2310869597,ref,18,regular
2310869597,source,survey,regular
2310869605,aeroway,gate,regular
2310869605,entrance,yes,regular
2310869605,level,2,regular
2310869605,name,gate 19,regular
2310869605,ref,19,regular
2310869605,source,survey,regular
